time,hp,kps
2018-12-22 06:57:05,88987.0,1.080707395849515
2018-12-22 06:59:13,89129.0,1.0869530585837273
2018-12-22 07:01:23,89276.0,1.0889208582259453
2018-12-22 07:05:43,89533.0,1.0980280301238148
2018-12-22 07:07:53,89682.0,1.0913075509244285
2018-12-22 07:10:02,89821.0,1.0831025776031762
2018-12-22 07:12:13,89966.0,1.1097320948331264
2018-12-22 07:14:23,90123.0,1.106282419508451
2018-12-22 07:16:32,90255.0,1.1104782237042552
2018-12-22 07:18:43,90397.0,1.1206531838792153
2018-12-22 07:23:01,90687.0,1.1322874955135271
2018-12-22 07:25:15,90849.0,1.1335678294762683
2018-12-22 07:27:21,90984.0,1.1532229834825676
2018-12-22 07:29:31,91137.0,1.153369348745212
2018-12-22 07:33:50,91422.0,1.1624439950291605
2018-12-22 07:38:09,91752.0,1.1776254300579239
2018-12-22 07:40:20,91895.0,1.167737808950704
2018-12-22 07:42:30,92067.0,1.1818637963498604
2018-12-22 07:44:39,92223.0,1.2099016499691095
2018-12-22 07:46:49,92369.0,1.2179436080110675
2018-12-22 07:51:08,92693.0,1.2247787369836012
2018-12-22 07:53:19,92826.0,1.2244646840379692
2018-12-22 07:55:28,93002.0,1.2408644064529588
2018-12-22 07:57:37,93180.0,1.2276190399942246
2018-12-22 08:01:57,93509.0,1.2176130686887683
2018-12-22 08:04:08,93663.0,1.2430697825175752
2018-12-22 08:06:21,93832.0,1.2507891108475904
2018-12-22 08:08:26,93991.0,1.2761806079238025
2018-12-22 08:14:55,94449.0,1.2777568173821352
2018-12-22 08:17:06,94593.0,1.2667424807864032
2018-12-22 08:19:15,94774.0,1.264528028571951
2018-12-22 08:21:26,94949.0,1.2650639069704248
2018-12-22 08:25:44,95283.0,1.267521473509952
2018-12-22 08:27:55,95464.0,1.2627098521416296
2018-12-22 08:32:14,95790.0,1.2640671067122518
2018-12-22 08:38:44,96274.0,1.2612912566081573
2018-12-22 08:43:03,96580.0,1.2450299865108767
2018-12-22 08:45:14,96750.0,1.2373963987246173
2018-12-22 08:51:42,97223.0,1.2322952982746793
2018-12-22 08:58:12,97688.0,1.2031915775679052
2018-12-22 09:00:23,97828.0,1.1994067598295992
2018-12-22 09:06:51,98303.0,1.2198270520056165
2018-12-22 09:09:02,98467.0,1.2139008600329129
2018-12-22 09:11:12,98628.0,1.218758597715078
2018-12-22 09:13:22,98766.0,1.2079338554470367
2018-12-22 09:15:31,98923.0,1.2057185135370385
2018-12-22 09:17:42,99115.0,1.2145658658958411
2018-12-22 09:22:00,99403.0,1.2137620305559234
2018-12-22 09:24:11,99580.0,1.2074530404429102
2018-12-22 09:26:21,99723.0,1.2065334875548535
2018-12-22 09:28:32,99876.0,1.20303698405835
2018-12-22 09:32:51,100178.0,1.2083223963205063
2018-12-22 09:37:11,100494.0,1.1795104957528804
2018-12-22 09:41:34,100805.0,1.1867718390607354
2018-12-22 09:43:41,100961.0,1.1555435253896735
2018-12-22 09:45:51,101094.0,1.1768708672493349
2018-12-22 09:50:09,101423.0,1.1888048369881972
2018-12-22 09:56:39,101871.0,1.1793495949748156
2018-12-22 10:00:59,102182.0,1.1778122010710097
2018-12-22 10:03:10,102314.0,1.1745071411119572
2018-12-22 10:07:33,102665.0,1.1698943884677087
2018-12-22 10:09:40,102830.0,1.1803356713227844
2018-12-22 10:11:49,102967.0,1.174345537425674
2018-12-22 10:14:00,103124.0,1.1650215281016647
2018-12-22 10:16:10,103273.0,1.1642565842332724
2018-12-22 10:20:29,103578.0,1.177548635693263
2018-12-22 10:24:50,103875.0,1.1352422728545806
2018-12-22 10:26:59,104031.0,1.1171320366341082
2018-12-22 10:29:09,104167.0,1.1226830747432859
2018-12-22 10:33:30,104477.0,1.1049910494176727
2018-12-22 10:35:40,104627.0,1.0922258031916234
2018-12-22 10:37:50,104740.0,1.0882487204743834
