time,hp,kps
2018-12-21 00:01:59,71.0,0.10153703324072985
2018-12-21 00:04:11,88.0,0.1202380292144531
2018-12-21 00:06:24,106.0,0.1353969361973858
2018-12-21 00:08:36,123.0,0.1513409464205722
2018-12-21 00:10:49,144.0,0.17205388579379866
2018-12-21 00:13:03,168.0,0.18291264426021261
2018-12-21 00:15:15,197.0,0.2034184542397068
2018-12-21 00:17:28,224.0,0.21905154523164946
2018-12-21 00:19:41,256.0,0.23408913921661184
2018-12-21 00:21:53,296.0,0.2681774591900993
2018-12-21 00:24:06,327.0,0.28435256452467045
2018-12-21 00:26:19,368.0,0.3142135899759265
2018-12-21 00:28:32,408.0,0.3300538103616015
2018-12-21 00:30:45,448.0,0.357741832068762
2018-12-21 00:32:58,515.0,0.3813235135451803
2018-12-21 00:35:12,560.0,0.3947869241377775
2018-12-21 00:37:24,627.0,0.423184364018471
2018-12-21 00:39:36,679.0,0.43854818679856167
2018-12-21 00:41:48,746.0,0.45563636178147343
2018-12-21 00:44:02,813.0,0.4785707639024784
2018-12-21 00:46:15,873.0,0.4785707639024784
2018-12-21 00:48:27,945.0,0.4972555355330474
2018-12-21 00:50:39,1008.0,0.5006990617038464
2018-12-21 00:52:52,1073.0,0.5186053977920007
2018-12-21 00:55:04,1146.0,0.5298784150458791
2018-12-21 00:57:17,1213.0,0.5432071915325504
2018-12-21 00:59:30,1285.0,0.5589283125168293
2018-12-21 01:01:42,1357.0,0.5644379543901075
2018-12-21 01:03:54,1435.0,0.5729975765860933
2018-12-21 01:06:07,1519.0,0.5770987385819921
2018-12-21 01:08:20,1605.0,0.5813687110337827
2018-12-21 01:10:33,1688.0,0.5879139998757222
2018-12-21 01:12:45,1768.0,0.5899645808736718
2018-12-21 01:14:58,1844.0,0.6053128689492325
2018-12-21 01:17:11,1915.0,0.6053128689492325
2018-12-21 01:21:36,2074.0,0.6035275372346
2018-12-21 01:23:48,2150.0,0.6094825073044026
2018-12-21 01:26:01,2225.0,0.6094825073044026
2018-12-21 01:28:14,2320.0,0.6145364645114698
2018-12-21 01:30:26,2398.0,0.6169961260620405
2018-12-21 01:32:40,2480.0,0.6251984500538382
2018-12-21 01:34:52,2574.0,0.6335374794454992
2018-12-21 01:37:05,2657.0,0.640662730589889
2018-12-21 01:39:18,2745.0,0.656891318588812
2018-12-21 01:41:30,2824.0,0.6521066295935966
2018-12-21 01:43:43,2907.0,0.6555501557643955
2018-12-21 01:45:56,2999.0,0.6634872304728763
2018-12-21 01:48:09,3086.0,0.6527475714078584
2018-12-21 01:50:21,3184.0,0.6527475714078584
2018-12-21 01:52:34,3272.0,0.6380517409225542
2018-12-21 01:54:46,3355.0,0.6410602953665153
2018-12-21 01:56:59,3448.0,0.6355920793719835
2018-12-21 01:59:12,3527.0,0.6328579713747177
2018-12-21 02:01:25,3610.0,0.6222891940595289
2018-12-21 02:03:37,3676.0,0.6156299840510366
2018-12-21 02:05:50,3760.0,0.594440647072226
2018-12-21 02:08:03,3835.0,0.6076813935665609
2018-12-21 02:10:16,3923.0,0.6019646222995505
2018-12-21 02:12:28,3994.0,0.6135845812879306
2018-12-21 02:14:41,4083.0,0.612901054288614
2018-12-21 02:16:54,4140.0,0.6259864537376498
2018-12-21 02:19:07,4243.0,0.6294040887342321
2018-12-21 02:21:19,4327.0,0.6280370347355992
2018-12-21 02:23:32,4423.0,0.6191511837444851
2018-12-21 02:25:45,4505.0,0.638434930300959
2018-12-21 02:27:57,4590.0,0.6343337683050602
2018-12-21 02:30:10,4679.0,0.6559787899500817
2018-12-21 02:32:23,4752.0,0.6532446819528159
2018-12-21 02:34:36,4827.0,0.6411897512375981
2018-12-21 02:36:48,4926.0,0.6409981565483958
2018-12-21 02:39:01,5009.0,0.63826404855113
2018-12-21 02:41:13,5097.0,0.6303051015969677
2018-12-21 02:43:26,5196.0,0.6252563226247437
2018-12-21 02:45:39,5263.0,0.6279904306220095
2018-12-21 02:47:51,5358.0,0.6259398496240601
2018-12-21 02:50:04,5436.0,0.6073448083017461
2018-12-21 02:52:17,5510.0,0.5929907413161002
2018-12-21 02:54:29,5591.0,0.5973197456451045
2018-12-21 02:56:42,5668.0,0.5819921705089169
2018-12-21 02:58:55,5740.0,0.5854098055054991
2018-12-21 03:01:07,5812.0,0.5709469955881438
2018-12-21 03:03:20,5874.0,0.5723140495867768
2018-12-21 03:05:33,5969.0,0.5792614607282668
2018-12-21 03:07:45,6045.0,0.5651714837196296
2018-12-21 03:09:58,6117.0,0.5651714837196294
2018-12-21 03:12:10,6191.0,0.561753848723047
2018-12-21 03:14:23,6271.0,0.5641151238115949
2018-12-21 03:16:31,6352.0,0.5723174478033926
2018-12-21 03:18:44,6413.0,0.5565963268191138
2018-12-21 03:20:57,6490.0,0.55278514597444
2018-12-21 03:23:10,6557.0,0.5562027809710223
2018-12-21 03:25:23,6633.0,0.5612878075871494
2018-12-21 03:27:36,6707.0,0.5606042805878328
2018-12-21 03:29:49,6779.0,0.5522898154477098
2018-12-21 03:32:02,6850.0,0.5577580314422417
2018-12-21 03:34:15,6927.0,0.5659603554340393
2018-12-21 03:36:28,7009.0,0.5718169390418191
2018-12-21 03:38:41,7088.0,0.5752345740384015
2018-12-21 03:40:54,7160.0,0.5786522090349838
2018-12-21 03:43:07,7229.0,0.581779862880341
2018-12-21 03:45:20,7318.0,0.5851974978769234
2018-12-21 03:47:32,7393.0,0.5824633898796576
2018-12-21 03:49:45,7474.0,0.5797292818823917
2018-12-21 03:51:58,7553.0,0.5865645518755565
2018-12-21 03:54:10,7629.0,0.5940833488680378
2018-12-21 03:56:23,7705.0,0.6047712255846226
2018-12-21 03:58:36,7778.0,0.5958296363403454
2018-12-21 04:00:49,7856.0,0.5981753767243633
2018-12-21 04:03:02,7945.0,0.5910190561709135
2018-12-21 04:05:15,8028.0,0.58008262418185
2018-12-21 04:07:27,8112.0,0.5769549703364927
2018-12-21 04:11:20,8245.0,0.564951821969708
2018-12-21 04:13:33,8324.0,0.5642682949703915
2018-12-21 04:15:45,8394.0,0.566049607756489
2018-12-21 04:17:58,8457.0,0.5571637567653748
2018-12-21 04:20:11,8529.0,0.5571637567653748
2018-12-21 04:22:23,8587.0,0.5567287850385371
2018-12-21 04:24:36,8659.0,0.552357132500673
2018-12-21 04:26:48,8739.0,0.5571418214958883
2018-12-21 04:29:01,8815.0,0.5560958180575404
2018-12-21 04:31:14,8898.0,0.5784606143457816
2018-12-21 04:33:27,8982.0,0.5784606143457816
2018-12-21 04:35:39,9051.0,0.5943008347314565
2018-12-21 04:37:52,9137.0,0.5975199349149594
2018-12-21 04:40:05,9206.0,0.5941717679304287
2018-12-21 04:42:17,9301.0,0.5977407180642643
2018-12-21 04:44:30,9373.0,0.5941548302678501
2018-12-21 04:46:42,9454.0,0.5957253770372719
2018-12-21 04:50:43,9593.0,0.6015643996747136
2018-12-21 04:52:53,9667.0,0.6033871383395576
2018-12-21 04:55:04,9747.0,0.6100699292328747
2018-12-21 04:59:24,9899.0,0.5956918830366468
2018-12-21 05:01:35,9984.0,0.6115129041208257
2018-12-21 05:03:53,10065.0,0.6011823256084291
2018-12-21 05:05:56,10147.0,0.5872108199356787
2018-12-21 05:08:06,10224.0,0.5970010297258885
2018-12-21 05:10:16,10297.0,0.587637873797847
2018-12-21 05:12:26,10390.0,0.5841413703013436
2018-12-21 05:16:46,10520.0,0.5742663633218353
2018-12-21 05:18:56,10575.0,0.5754521340728235
2018-12-21 05:21:06,10663.0,0.5735873322080216
2018-12-21 05:23:16,10729.0,0.5658950245157139
2018-12-21 05:25:26,10800.0,0.5616992203199097
2018-12-21 05:29:47,10941.0,0.5521812573668323
2018-12-21 05:31:57,11019.0,0.55987356505914
2018-12-21 05:36:17,11187.0,0.5622858814249446
2018-12-21 05:38:27,11253.0,0.5465489466040403
2018-12-21 05:40:37,11320.0,0.5564204704290525
2018-12-21 05:42:48,11400.0,0.5536232676318498
2018-12-21 05:44:58,11476.0,0.5496136445364207
2018-12-21 05:47:07,11534.0,0.5559073508301271
2018-12-21 05:49:18,11600.0,0.5547649817488267
2018-12-21 05:53:36,11759.0,0.5498698768537218
2018-12-21 05:55:46,11826.0,0.5603593873432323
2018-12-21 05:57:55,11890.0,0.5663808467998063
2018-12-21 06:00:05,11977.0,0.5579892384081979
2018-12-21 06:02:16,12060.0,0.574458040923512
2018-12-21 06:04:26,12119.0,0.588796374345815
2018-12-21 06:06:36,12201.0,0.5908129624089146
2018-12-21 06:08:46,12289.0,0.6089947805907328
2018-12-21 06:10:56,12353.0,0.6270431858218116
2018-12-21 06:13:06,12435.0,0.6211723125090778
2018-12-21 06:15:16,12521.0,0.6204783499830542
2018-12-21 06:17:26,12604.0,0.6426121548754797
2018-12-21 06:19:36,12697.0,0.649954812218137
2018-12-21 06:21:47,12788.0,0.6433846382061025
2018-12-21 06:23:56,12866.0,0.654840358058769
2018-12-21 06:26:07,12948.0,0.6632319664503773
2018-12-21 06:30:28,13130.0,0.6646305678489788
2018-12-21 06:34:48,13315.0,0.6611340643524752
2018-12-21 06:36:57,13393.0,0.6586865119049228
2018-12-21 06:39:08,13474.0,0.652878579379433
2018-12-21 06:41:18,13568.0,0.6536400027551307
2018-12-21 06:43:28,13656.0,0.6608647444020275
2018-12-21 06:45:38,13734.0,0.6608647444020275
2018-12-21 06:49:58,13913.0,0.6577178912551743
